anon_user_id,course_number,title,grade,date_set,course_section_id,class_start_time,class_end_time,bachelors_grad_year,bachelors_major_category,masters_degree,age,consulting_job,finance_job,marketing_job,entrepreneurship_job,non_profit_job,tech_job,corporate_job,consulting_intern,finance_intern,marketing_intern,entrepreneurship_intern,non_profit_intern,tech_intern,corporate_intern,citizenship_country,asset_management_sales_trading,business_analytics,business_development_growth,b2b_marketing,corporate_finance_investment_banking,corporate_innovation,entrepreneurship,global_business,innovation_for_sustainability,market_analytics,marketing,strategy_consulting,supply_chain_management
4276,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,8613,11:45:00 AM,1:10:00 PM,2010,Economics,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5911,8464,Hot Topics in Marketing,DP,Late Week,8603,11:45:00 AM,1:10:00 PM,2011,Economics,0,25,0,0,0,0,0,0,1,\N,\N,\N,\N,\N,\N,\N,Mexico,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5911,8465,Management Planning and Control Systems,SP,Early Week,8568,8:00:00 AM,9:25:00 AM,2011,Economics,0,25,0,0,0,0,0,0,1,\N,\N,\N,\N,\N,\N,\N,Mexico,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5911,8470,Corporate Financing,SP,Early Week,8573,11:45:00 AM,1:10:00 PM,2011,Economics,0,25,0,0,0,0,0,0,1,\N,\N,\N,\N,\N,\N,\N,Mexico,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5911,8490,Financial Institutions and Markets,HP,Early Week,8575,11:45:00 AM,1:10:00 PM,2011,Economics,0,25,0,0,0,0,0,0,1,\N,\N,\N,\N,\N,\N,\N,Mexico,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2537,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,8564,10:00:00 AM,11:25:00 AM,2010,Management,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2537,8489,Philosophy and Business: Business in Society,SP,Early Week,8616,8:00:00 AM,9:25:00 AM,2010,Management,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8465,Management Planning and Control Systems,SP,Early Week,9347,2:45:00 PM,4:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8466,Emerging Topics in Technology & Operations Management,SP,Early Week ,9348,11:45:00 AM,1:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8470,Corporate Financing,LP,Early Week,9352,11:45:00 AM,1:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8481,Global Industry Economics,SP,Early Week,9635,2:45:00 PM,4:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8489,Philosophy and Business: Business in Society,SP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8490,Financial Institutions and Markets,SP,Early Week,9355,4:30:00 PM,5:55:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8465,Management Planning and Control Systems,SP,Early Week,9347,2:45:00 PM,4:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8466,Emerging Topics in Technology & Operations Management,SP,Early Week ,9348,11:45:00 AM,1:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8470,Corporate Financing,LP,Early Week,9352,11:45:00 AM,1:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8481,Global Industry Economics,SP,Early Week,9635,2:45:00 PM,4:10:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8489,Philosophy and Business: Business in Society,SP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3782,8490,Financial Institutions and Markets,SP,Early Week,9355,4:30:00 PM,5:55:00 PM,2010,Business Administration,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8289,8464,Hot Topics in Marketing,SP,Late Week,9381,11:45:00 AM,1:10:00 PM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Bangladesh,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8289,8466,Emerging Topics in Technology & Operations Management,SP,Early Week ,9348,11:45:00 AM,1:10:00 PM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Bangladesh,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8289,8476,Collaboration Lab,DP,Early Week ,9379,2:45:00 PM,4:10:00 PM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Bangladesh,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8289,8489,Philosophy and Business: Business in Society,HP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Bangladesh,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8289,8496,Data Science in Business (3.0 Credit Hours),SP,Fall Semester Late W,9634,2:45:00 PM,4:10:00 PM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Bangladesh,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6642,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9344,11:45:00 AM,1:10:00 PM,2010,International Relations,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6642,8464,Hot Topics in Marketing,SP,Late Week,9381,11:45:00 AM,1:10:00 PM,2010,International Relations,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6642,8489,Philosophy and Business: Business in Society,SP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,International Relations,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6642,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9344,11:45:00 AM,1:10:00 PM,2010,International Relations,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,United Kingdom,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6642,8464,Hot Topics in Marketing,SP,Late Week,9381,11:45:00 AM,1:10:00 PM,2010,International Relations,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,United Kingdom,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6642,8489,Philosophy and Business: Business in Society,SP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,International Relations,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,United Kingdom,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
988,8453,Entrepreneurial Finance and Private Equity,DP,Late Week,9344,11:45:00 AM,1:10:00 PM,2010,Marketing,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominican Republic,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
988,8466,Emerging Topics in Technology & Operations Management,DP,Early Week ,9348,11:45:00 AM,1:10:00 PM,2010,Marketing,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominican Republic,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
988,8470,Corporate Financing,HP,Early Week,9351,10:00:00 AM,11:25:00 AM,2010,Marketing,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominican Republic,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
988,8489,Philosophy and Business: Business in Society,SP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Marketing,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominican Republic,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8022,8464,Hot Topics in Marketing,DP,Late Week,9381,11:45:00 AM,1:10:00 PM,2010,Other,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
8022,8489,Philosophy and Business: Business in Society,HP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Other,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
8022,8496,Data Science in Business (3.0 Credit Hours),SP,Fall Semester Late W,9634,2:45:00 PM,4:10:00 PM,2010,Other,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
2206,8453,Entrepreneurial Finance and Private Equity,HP,Late Week,9343,10:00:00 AM,11:25:00 AM,2010,Management,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,1,\N
2206,8459,Innovation and Design Experience (3 Credit Hours),HP,Spring Semester Earl,9346,11:45:00 AM,1:10:00 PM,2010,Management,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,1,\N
2206,8468,Organic Growth: A Challenge for Public Companies,DP,Late Week,9349,10:00:00 AM,11:25:00 AM,2010,Management,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,1,\N
2206,8481,Global Industry Economics,HP,Early Week,9635,2:45:00 PM,4:10:00 PM,2010,Management,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,1,\N
2206,8490,Financial Institutions and Markets,SP,Early Week,9355,4:30:00 PM,5:55:00 PM,2010,Management,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,1,\N
5452,8450,Hot Topics in Finance,SP,Late Week,9342,11:45:00 AM,1:10:00 PM,2011,Business Administration,0,30,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5452,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9390,11:45:00 AM,1:10:00 PM,2011,Business Administration,0,30,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5452,8465,Management Planning and Control Systems,LP,Early Week,9347,2:45:00 PM,4:10:00 PM,2011,Business Administration,0,30,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5452,8489,Philosophy and Business: Business in Society,SP,Early Week,9393,8:00:00 AM,9:25:00 AM,2011,Business Administration,0,30,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5452,8490,Financial Institutions and Markets,SP,Early Week,9354,11:45:00 AM,1:10:00 PM,2011,Business Administration,0,30,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5741,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9390,11:45:00 AM,1:10:00 PM,2014,Finance,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,1,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5741,8465,Management Planning and Control Systems,LP,Early Week,9347,2:45:00 PM,4:10:00 PM,2014,Finance,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,1,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5741,8490,Financial Institutions and Markets,HP,Early Week,9354,11:45:00 AM,1:10:00 PM,2014,Finance,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,1,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5741,8497,Impact Investing,SP,Late Week,9870,11:45:00 AM,1:10:00 PM,2014,Finance,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,1,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7224,8496,Data Science in Business (3.0 Credit Hours),HP,Fall Semester Late W,9634,2:45:00 PM,4:10:00 PM,2012,Mechanical Engineering,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colombia,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
804,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,10694,10:00:00 AM,11:25:00 AM,2011,History,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,1,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
804,8496,Data Science in Business (3.0 Credit Hours),HP,Fall Semester Late W,10441,2:45:00 PM,4:10:00 PM,2011,History,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,1,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
2845,8459,Innovation and Design Experience (3 Credit Hours),DP,Spring Semester Earl,9346,11:45:00 AM,1:10:00 PM,2010,History,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2845,8476,Collaboration Lab,DP,Early Week ,9379,2:45:00 PM,4:10:00 PM,2010,History,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2845,8496,Data Science in Business (3.0 Credit Hours),SP,Fall Semester Late W,9634,2:45:00 PM,4:10:00 PM,2010,History,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
992,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9390,11:45:00 AM,1:10:00 PM,2010,Other,0,26,1,0,0,0,0,2,1,0,0,0,0,0,0,1,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
992,8465,Management Planning and Control Systems,DP,Early Week,9347,2:45:00 PM,4:10:00 PM,2010,Other,0,26,1,0,0,0,0,2,1,0,0,0,0,0,0,1,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
992,8470,Corporate Financing,DP,Early Week,9352,11:45:00 AM,1:10:00 PM,2010,Other,0,26,1,0,0,0,0,2,1,0,0,0,0,0,0,1,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1176,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9343,10:00:00 AM,11:25:00 AM,2011,Economics,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1176,8476,Collaboration Lab,DP,Early Week ,9379,2:45:00 PM,4:10:00 PM,2011,Economics,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2248,8466,Emerging Topics in Technology & Operations Management,DP,Early Week ,9348,11:45:00 AM,1:10:00 PM,2010,Economics,0,27,0,0,1,0,0,0,0,0,0,2,0,0,1,0,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2248,8489,Philosophy and Business: Business in Society,DP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Economics,0,27,0,0,1,0,0,0,0,0,0,2,0,0,1,0,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
888,8489,Philosophy and Business: Business in Society,HP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6015,8466,Emerging Topics in Technology & Operations Management,HP,Early Week ,9348,11:45:00 AM,1:10:00 PM,2014,Business Administration,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6015,8497,Impact Investing,HP,Late Week,9870,11:45:00 AM,1:10:00 PM,2014,Business Administration,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
7289,8489,Philosophy and Business: Business in Society,HP,Early Week,9393,8:00:00 AM,9:25:00 AM,2011,Management,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3315,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9390,11:45:00 AM,1:10:00 PM,2010,Economics,0,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
3315,8459,Innovation and Design Experience (3 Credit Hours),DP,Spring Semester Earl,9346,11:45:00 AM,1:10:00 PM,2010,Economics,0,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
3315,8489,Philosophy and Business: Business in Society,HP,Early Week,9393,8:00:00 AM,9:25:00 AM,2010,Economics,0,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
8521,8450,Hot Topics in Finance,HP,Late Week,9342,11:45:00 AM,1:10:00 PM,2010,Economics,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
8521,8453,Entrepreneurial Finance and Private Equity,DP,Late Week,9344,11:45:00 AM,1:10:00 PM,2010,Economics,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
8521,8470,Corporate Financing,DP,Early Week,9352,11:45:00 AM,1:10:00 PM,2010,Economics,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
8521,8490,Financial Institutions and Markets,HP,Early Week,9355,4:30:00 PM,5:55:00 PM,2010,Economics,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
6056,8450,Hot Topics in Finance,SP,Late Week,9342,11:45:00 AM,1:10:00 PM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6056,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9390,11:45:00 AM,1:10:00 PM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6056,8490,Financial Institutions and Markets,HP,Early Week,9354,11:45:00 AM,1:10:00 PM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6056,8497,Impact Investing,HP,Late Week,9870,11:45:00 AM,1:10:00 PM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4758,8466,Emerging Topics in Technology & Operations Management,HP,Early Week ,9348,11:45:00 AM,1:10:00 PM,2010,Economics,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4758,8490,Financial Institutions and Markets,SP,Early Week,9354,11:45:00 AM,1:10:00 PM,2010,Economics,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4758,8497,Impact Investing,SP,Late Week,9870,11:45:00 AM,1:10:00 PM,2010,Economics,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2857,8470,Corporate Financing,DP,Early Week,9351,10:00:00 AM,11:25:00 AM,2014,Civil Engineering,1,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
2857,8490,Financial Institutions and Markets,DP,Early Week,9355,4:30:00 PM,5:55:00 PM,2014,Civil Engineering,1,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7983,8481,Global Industry Economics,DP,Early Week,9635,2:45:00 PM,4:10:00 PM,2011,Economics,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
7983,8489,Philosophy and Business: Business in Society,SP,Early Week,9393,8:00:00 AM,9:25:00 AM,2011,Economics,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
7202,8453,Entrepreneurial Finance and Private Equity,UP,Late Week,9390,11:45:00 AM,1:10:00 PM,2011,Marketing,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
7202,8481,Global Industry Economics,DP,Early Week,9635,2:45:00 PM,4:10:00 PM,2011,Marketing,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5258,8459,Innovation and Design Experience (3 Credit Hours),HP,Spring Semester Q3 L,10304,11:45:00 AM,1:10:00 PM,2012,English,0,24,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,1,1,\N,\N,\N,\N,\N
5258,8465,Management Planning and Control Systems,SP,Early Week,9347,2:45:00 PM,4:10:00 PM,2012,English,0,24,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,1,1,\N,\N,\N,\N,\N
5258,8496,Data Science in Business (3.0 Credit Hours),SP,Fall Semester Late W,9634,2:45:00 PM,4:10:00 PM,2012,English,0,24,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,1,1,\N,\N,\N,\N,\N
5258,8459,Innovation and Design Experience (3 Credit Hours),HP,Spring Semester Q3 L,10304,11:45:00 AM,1:10:00 PM,2012,English,0,24,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,1,1,\N,\N,\N,\N,\N
5258,8465,Management Planning and Control Systems,SP,Early Week,9347,2:45:00 PM,4:10:00 PM,2012,English,0,24,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,1,1,\N,\N,\N,\N,\N
5258,8496,Data Science in Business (3.0 Credit Hours),SP,Fall Semester Late W,9634,2:45:00 PM,4:10:00 PM,2012,English,0,24,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,1,1,\N,\N,\N,\N,\N
8548,8453,Entrepreneurial Finance and Private Equity,SP,Late Week,9390,11:45:00 AM,1:10:00 PM,2010,Electrical Engineering,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8548,8464,Hot Topics in Marketing,LP,Late Week,9381,11:45:00 AM,1:10:00 PM,2010,Electrical Engineering,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8548,8481,Global Industry Economics,HP,Early Week,9635,2:45:00 PM,4:10:00 PM,2010,Electrical Engineering,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
8548,8496,Data Science in Business (3.0 Credit Hours),SP,Fall Semester Late W,9634,2:45:00 PM,4:10:00 PM,2010,Electrical Engineering,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2733,8459,Innovation and Design Experience (3 Credit Hours),HP,Spring Semester Earl,9346,11:45:00 AM,1:10:00 PM,2010,Electrical Engineering,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
